role,checkpoint_variant,training_seed,scenario,step,configured_horizon,candidate_index,candidate_label,executed_action_id,policy_executed_action_id,policy_candidate_index,true_cost_advantage,true_best_index,critic_q,critic_best_index,gradient_score,gradient_best_index,policy_linf_to_candidate
control,episode25,60,routing_persistent_hotspot_cluster1,12,4,2,specimen_transfer:-1x0.05,b20595646c0c939c,d685d32f6c2e567a,0,-1220240.761344254,3,-2.2000625133514404,3,-0.0030246577225625515,3,0.05000000074505806
control,episode25,60,routing_persistent_hotspot_cluster1,12,4,3,specimen_transfer:+1x0.1,258eaf1ba1cc0415,d685d32f6c2e567a,0,5623750.760056883,3,-2.191073179244995,3,0.006049315445125103,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,12,4,4,specimen_transfer:-1x0.1,9239e6834dda0be5,d685d32f6c2e567a,0,-406955.3659223318,3,-2.2024898529052734,3,-0.006049314979463816,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,12,remaining,0,mdl2,d685d32f6c2e567a,d685d32f6c2e567a,0,0.0,4,-2.1967225074768066,3,0.0,3,0.0
control,episode25,60,routing_persistent_hotspot_cluster1,12,remaining,1,specimen_transfer:+1x0.05,363b5856c57c75a6,d685d32f6c2e567a,0,1998011.123052597,4,-2.1934449672698975,3,0.003024658188223839,3,0.05000000074505806
control,episode25,60,routing_persistent_hotspot_cluster1,12,remaining,2,specimen_transfer:-1x0.05,b20595646c0c939c,d685d32f6c2e567a,0,5454283.388300419,4,-2.2000625133514404,3,-0.0030246577225625515,3,0.05000000074505806
control,episode25,60,routing_persistent_hotspot_cluster1,12,remaining,3,specimen_transfer:+1x0.1,258eaf1ba1cc0415,d685d32f6c2e567a,0,2536538.5039014816,4,-2.191073179244995,3,0.006049315445125103,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,12,remaining,4,specimen_transfer:-1x0.1,9239e6834dda0be5,d685d32f6c2e567a,0,6922214.241900444,4,-2.2024898529052734,3,-0.006049314979463816,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,18,4,0,mdl2,8d645b30efef012f,8d645b30efef012f,0,0.0,3,-1.848513126373291,3,0.0,3,0.0
control,episode25,60,routing_persistent_hotspot_cluster1,18,4,1,specimen_transfer:+1x0.05,667f54db89876634,8d645b30efef012f,0,2153224.403139323,3,-1.8469247817993164,3,0.0012738124933093786,3,0.05000000074505806
control,episode25,60,routing_persistent_hotspot_cluster1,18,4,2,specimen_transfer:-1x0.05,0f03c118acfe7ce5,8d645b30efef012f,0,-1553769.3150782883,3,-1.8499841690063477,3,-0.0012738124933093786,3,0.05000000074505806
control,episode25,60,routing_persistent_hotspot_cluster1,18,4,3,specimen_transfer:+1x0.1,71ca1d53abe427d7,8d645b30efef012f,0,3636309.1681914628,3,-1.8456218242645264,3,0.0025476249866187572,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,18,4,4,specimen_transfer:-1x0.1,1f56eb209ac9d3b1,8d645b30efef012f,0,-1648784.7193622887,3,-1.850501298904419,3,-0.00254762452095747,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,18,remaining,0,mdl2,8d645b30efef012f,8d645b30efef012f,0,0.0,3,-1.848513126373291,3,0.0,3,0.0
control,episode25,60,routing_persistent_hotspot_cluster1,18,remaining,1,specimen_transfer:+1x0.05,667f54db89876634,8d645b30efef012f,0,2886831.502090454,3,-1.8469247817993164,3,0.0012738124933093786,3,0.05000000074505806
control,episode25,60,routing_persistent_hotspot_cluster1,18,remaining,2,specimen_transfer:-1x0.05,0f03c118acfe7ce5,8d645b30efef012f,0,1851728.0673270226,3,-1.8499841690063477,3,-0.0012738124933093786,3,0.05000000074505806
control,episode25,60,routing_persistent_hotspot_cluster1,18,remaining,3,specimen_transfer:+1x0.1,71ca1d53abe427d7,8d645b30efef012f,0,5134376.361310959,3,-1.8456218242645264,3,0.0025476249866187572,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,18,remaining,4,specimen_transfer:-1x0.1,1f56eb209ac9d3b1,8d645b30efef012f,0,2927299.990114689,3,-1.850501298904419,3,-0.00254762452095747,3,0.10000000149011612
control,episode25,60,routing_persistent_hotspot_cluster1,25,4,0,mdl2,d2c8dbd11145a167,0539b45cc97b2c96,-1,0.0,1,-1.3739845752716064,4,0.00017078217933885753,4,0.020311983302235603
control,episode25,60,routing_persistent_hotspot_cluster1,25,4,1,specimen_transfer:+1x0.05,53c137a3cef4487d,0539b45cc97b2c96,-1,2318355.2234565318,1,-1.3737549781799316,4,0.00010201288387179375,4,0.047946151345968246
control,episode25,60,routing_persistent_hotspot_cluster1,25,4,2,specimen_transfer:-1x0.05,a38d86182b1dd64a,0539b45cc97b2c96,-1,-3379374.6595503986,1,-1.3729567527770996,4,0.00023955071810632944,4,0.06778811663389206
control,episode25,60,routing_persistent_hotspot_cluster1,25,4,3,specimen_transfer:+1x0.1,b1222da5588bc7c2,0539b45cc97b2c96,-1,2184393.7151937485,1,-1.3741000890731812,4,3.3245421946048737e-05,4,0.09549517184495926
control,episode25,60,routing_persistent_hotspot_cluster1,25,4,4,specimen_transfer:-1x0.1,7e7729443b85f9a6,0539b45cc97b2c96,-1,-3742322.162426114,1,-1.3707424402236938,4,0.00030831899493932724,4,0.11582733690738678
control,episode25,60,routing_persistent_hotspot_cluster1,25,remaining,0,mdl2,d2c8dbd11145a167,0539b45cc97b2c96,-1,0.0,1,-1.3739845752716064,4,0.00017078217933885753,4,0.020311983302235603
control,episode25,60,routing_persistent_hotspot_cluster1,25,remaining,1,specimen_transfer:+1x0.05,53c137a3cef4487d,0539b45cc97b2c96,-1,2139447.9089496136,1,-1.3737549781799316,4,0.00010201288387179375,4,0.047946151345968246
control,episode25,60,routing_persistent_hotspot_cluster1,25,remaining,2,specimen_transfer:-1x0.05,a38d86182b1dd64a,0539b45cc97b2c96,-1,364097.10836315155,1,-1.3729567527770996,4,0.00023955071810632944,4,0.06778811663389206
control,episode25,60,routing_persistent_hotspot_cluster1,25,remaining,3,specimen_transfer:+1x0.1,b1222da5588bc7c2,0539b45cc97b2c96,-1,2058949.814934492,1,-1.3741000890731812,4,3.3245421946048737e-05,4,0.09549517184495926
control,episode25,60,routing_persistent_hotspot_cluster1,25,remaining,4,specimen_transfer:-1x0.1,7e7729443b85f9a6,0539b45cc97b2c96,-1,-1137204.7756211758,1,-1.3707424402236938,4,0.00030831899493932724,4,0.11582733690738678
control,episode25,60,routing_persistent_hotspot_cluster1,31,4,0,mdl2,99bd2d5e2f258026,76de76dabe555386,-1,0.0,3,-1.0087544918060303,3,-0.004243800882250071,3,0.052476800978183746
control,episode25,60,routing_persistent_hotspot_cluster1,31,4,1,specimen_transfer:+1x0.05,0baf42ceb1eab94f,76de76dabe555386,-1,2390414.740946889,3,-1.006553053855896,3,-0.0025205397978425026,3,0.03939441964030266
control,episode25,60,routing_persistent_hotspot_cluster1,31,4,2,specimen_transfer:-1x0.05,c82604734c035c8f,76de76dabe555386,-1,477325.7607047558,3,-1.010288119316101,3,-0.005967062432318926,3,0.0845877081155777
control,episode25,60,routing_persistent_hotspot_cluster1,31,4,3,specimen_transfer:+1x0.1,c0950aa5ed2e563f,76de76dabe555386,-1,2575140.7114994526,3,-1.00639808177948,3,-0.000797278480604291,3,0.07866096496582031
control,episode25,60,routing_persistent_hotspot_cluster1,31,4,4,specimen_transfer:-1x0.1,a909f80754504708,76de76dabe555386,-1,698151.56656304,3,-1.0107711553573608,3,-0.0076903244480490685,3,0.12267530709505081
control,episode25,60,routing_persistent_hotspot_cluster1,31,remaining,0,mdl2,99bd2d5e2f258026,76de76dabe555386,-1,0.0,3,-1.0087544918060303,3,-0.004243800882250071,3,0.052476800978183746
control,episode25,60,routing_persistent_hotspot_cluster1,31,remaining,1,specimen_transfer:+1x0.05,0baf42ceb1eab94f,76de76dabe555386,-1,3767328.8533320427,3,-1.006553053855896,3,-0.0025205397978425026,3,0.03939441964030266
control,episode25,60,routing_persistent_hotspot_cluster1,31,remaining,2,specimen_transfer:-1x0.05,c82604734c035c8f,76de76dabe555386,-1,-1787640.5265533924,3,-1.010288119316101,3,-0.005967062432318926,3,0.0845877081155777
control,episode25,60,routing_persistent_hotspot_cluster1,31,remaining,3,specimen_transfer:+1x0.1,c0950aa5ed2e563f,76de76dabe555386,-1,4927622.263035774,3,-1.00639808177948,3,-0.000797278480604291,3,0.07866096496582031
control,episode25,60,routing_persistent_hotspot_cluster1,31,remaining,4,specimen_transfer:-1x0.1,a909f80754504708,76de76dabe555386,-1,-3023592.4287035465,3,-1.0107711553573608,3,-0.0076903244480490685,3,0.12267530709505081
control,episode25,60,routing_persistent_hotspot_cluster1,37,4,0,mdl2,a51f9dbc2a10ba4b,d2ffe5513e117e2f,-1,0.0,3,-0.5120562314987183,4,0.0006835632375441492,4,0.05408163741230965
control,episode25,60,routing_persistent_hotspot_cluster1,37,4,1,specimen_transfer:+1x0.05,45637defabe96a1b,d2ffe5513e117e2f,-1,988459.36175704,3,-0.5129857659339905,4,-6.881041917949915e-05,4,0.038582440465688705
control,episode25,60,routing_persistent_hotspot_cluster1,37,4,2,specimen_transfer:-1x0.05,acae59a7cb16e290,d2ffe5513e117e2f,-1,-105185.75543141365,3,-0.5111690759658813,4,0.0014359364286065102,4,0.08117914199829102
control,episode25,60,routing_persistent_hotspot_cluster1,37,4,3,specimen_transfer:+1x0.1,f9126f61041e82b9,d2ffe5513e117e2f,-1,1311075.7504312098,3,-0.5133914947509766,4,-0.0008211836684495211,4,0.0791502371430397
control,episode25,60,routing_persistent_hotspot_cluster1,37,4,4,specimen_transfer:-1x0.1,a11f7fc1e0b107bf,d2ffe5513e117e2f,-1,-60305.59052658081,3,-0.5105844736099243,4,0.002188310259953141,4,0.12084976583719254
control,episode25,60,routing_persistent_hotspot_cluster1,37,remaining,0,mdl2,a51f9dbc2a10ba4b,d2ffe5513e117e2f,-1,0.0,3,-0.5120562314987183,4,0.0006835632375441492,4,0.05408163741230965
control,episode25,60,routing_persistent_hotspot_cluster1,37,remaining,1,specimen_transfer:+1x0.05,45637defabe96a1b,d2ffe5513e117e2f,-1,1099767.3199089766,3,-0.5129857659339905,4,-6.881041917949915e-05,4,0.038582440465688705
control,episode25,60,routing_persistent_hotspot_cluster1,37,remaining,2,specimen_transfer:-1x0.05,acae59a7cb16e290,d2ffe5513e117e2f,-1,904137.9373935461,3,-0.5111690759658813,4,0.0014359364286065102,4,0.08117914199829102
control,episode25,60,routing_persistent_hotspot_cluster1,37,remaining,3,specimen_transfer:+1x0.1,f9126f61041e82b9,d2ffe5513e117e2f,-1,1788107.2806797028,3,-0.5133914947509766,4,-0.0008211836684495211,4,0.0791502371430397
control,episode25,60,routing_persistent_hotspot_cluster1,37,remaining,4,specimen_transfer:-1x0.1,a11f7fc1e0b107bf,d2ffe5513e117e2f,-1,857825.6142653227,3,-0.5105844736099243,4,0.002188310259953141,4,0.12084976583719254
control,episode25,60,routing_persistent_hotspot_cluster1,43,4,0,mdl2,8cb5903aaf52eb69,983b8e271832a63d,-1,0.0,0,-0.32959502935409546,3,-0.003776119090616703,3,0.040335532277822495
control,episode25,60,routing_persistent_hotspot_cluster1,43,4,1,specimen_transfer:+1x0.05,5157e99fbae85454,983b8e271832a63d,-1,-333610.9319534302,0,-0.32933467626571655,3,-0.0033676782622933388,3,0.031013498082756996
control,episode25,60,routing_persistent_hotspot_cluster1,43,4,2,specimen_transfer:-1x0.05,ad6ed379f1410745,983b8e271832a63d,-1,-982276.4847935736,0,-0.3295942544937134,3,-0.004184561315923929,3,0.0726085975766182
control,episode25,60,routing_persistent_hotspot_cluster1,43,4,3,specimen_transfer:+1x0.1,174e127e7bfcf40c,983b8e271832a63d,-1,-96187.28356844187,0,-0.32879477739334106,3,-0.0029592367354780436,3,0.07751151919364929
control,episode25,60,routing_persistent_hotspot_cluster1,43,4,4,specimen_transfer:-1x0.1,de94051b6cab385b,983b8e271832a63d,-1,-478250.371794045,0,-0.3294452130794525,3,-0.004593000281602144,3,0.12248848378658295
control,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,0,mdl2,8cb5903aaf52eb69,983b8e271832a63d,-1,0.0,0,-0.32959502935409546,3,-0.003776119090616703,3,0.040335532277822495
control,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,1,specimen_transfer:+1x0.05,5157e99fbae85454,983b8e271832a63d,-1,-1216599.5147042274,0,-0.32933467626571655,3,-0.0033676782622933388,3,0.031013498082756996
control,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,2,specimen_transfer:-1x0.05,ad6ed379f1410745,983b8e271832a63d,-1,-1014766.4071063399,0,-0.3295942544937134,3,-0.004184561315923929,3,0.0726085975766182
control,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,3,specimen_transfer:+1x0.1,174e127e7bfcf40c,983b8e271832a63d,-1,-821719.284034133,0,-0.32879477739334106,3,-0.0029592367354780436,3,0.07751151919364929
control,episode25,60,routing_persistent_hotspot_cluster1,43,remaining,4,specimen_transfer:-1x0.1,de94051b6cab385b,983b8e271832a63d,-1,-1264483.8997291327,0,-0.3294452130794525,3,-0.004593000281602144,3,0.12248848378658295
control,episode25,60,routing_persistent_hotspot_cluster1,51,4,0,mdl2,f37d31e25bb7a669,43d7a780c02d9410,-1,0.0,3,-0.08556390553712845,3,-0.0018903219606727362,3,0.040775444358587265
control,episode25,60,routing_persistent_hotspot_cluster1,51,4,1,specimen_transfer:+1x0.05,3173b606f6a137f2,43d7a780c02d9410,-1,247415.84696940333,3,-0.08536098897457123,3,-0.0013738174457103014,3,0.03218335285782814
control,episode25,60,routing_persistent_hotspot_cluster1,51,4,2,specimen_transfer:-1x0.05,712c4c36e0bff96b,43d7a780c02d9410,-1,-402744.25303059816,3,-0.08572166413068771,3,-0.0024068262428045273,3,0.07276617735624313
control,episode25,60,routing_persistent_hotspot_cluster1,51,4,3,specimen_transfer:+1x0.1,b551bf4df86c5bda,43d7a780c02d9410,-1,1043963.1559546739,3,-0.08463190495967865,3,-0.0008573132217861712,3,0.07723382115364075
control,episode25,60,routing_persistent_hotspot_cluster1,51,4,4,specimen_transfer:-1x0.1,0f16af0645a84b6f,43d7a780c02d9410,-1,-705876.7440453097,3,-0.08624989539384842,3,-0.0029233302921056747,3,0.12276618182659149
control,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,0,mdl2,f37d31e25bb7a669,43d7a780c02d9410,-1,0.0,3,-0.08556390553712845,3,-0.0018903219606727362,3,0.040775444358587265
control,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,1,specimen_transfer:+1x0.05,3173b606f6a137f2,43d7a780c02d9410,-1,247415.84696940333,3,-0.08536098897457123,3,-0.0013738174457103014,3,0.03218335285782814
control,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,2,specimen_transfer:-1x0.05,712c4c36e0bff96b,43d7a780c02d9410,-1,-402744.25303059816,3,-0.08572166413068771,3,-0.0024068262428045273,3,0.07276617735624313
control,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,3,specimen_transfer:+1x0.1,b551bf4df86c5bda,43d7a780c02d9410,-1,1043963.1559546739,3,-0.08463190495967865,3,-0.0008573132217861712,3,0.07723382115364075
control,episode25,60,routing_persistent_hotspot_cluster1,51,remaining,4,specimen_transfer:-1x0.1,0f16af0645a84b6f,43d7a780c02d9410,-1,-705876.7440453097,3,-0.08624989539384842,3,-0.0029233302921056747,3,0.12276618182659149
control,final,60,routing_persistent_hotspot_cluster1,0,4,0,mdl2,f3120f7372f25dfd,f3120f7372f25dfd,0,0.0,0,-0.059917472302913666,4,0.0,4,0.0
control,final,60,routing_persistent_hotspot_cluster1,0,4,1,specimen_transfer:+1x0.05,dc6dc36aa62127be,f3120f7372f25dfd,0,0.0,0,-0.061129357665777206,4,-0.0010964353568851948,4,0.05000000447034836
control,final,60,routing_persistent_hotspot_cluster1,0,4,2,specimen_transfer:-1x0.05,beee58469efc390e,f3120f7372f25dfd,0,0.0,0,-0.05889744311571121,4,0.0010964353568851948,4,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,0,4,3,specimen_transfer:+1x0.1,5320dc19d3b8ec81,f3120f7372f25dfd,0,0.0,0,-0.062413159757852554,4,-0.0021928707137703896,4,0.10000000894069672
control,final,60,routing_persistent_hotspot_cluster1,0,4,4,specimen_transfer:-1x0.1,2e563137a7e37654,f3120f7372f25dfd,0,0.0,0,-0.05787738412618637,4,0.0021928707137703896,4,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,0,remaining,0,mdl2,f3120f7372f25dfd,f3120f7372f25dfd,0,0.0,0,-0.059917472302913666,4,0.0,4,0.0
control,final,60,routing_persistent_hotspot_cluster1,0,remaining,1,specimen_transfer:+1x0.05,dc6dc36aa62127be,f3120f7372f25dfd,0,0.0,0,-0.061129357665777206,4,-0.0010964353568851948,4,0.05000000447034836
control,final,60,routing_persistent_hotspot_cluster1,0,remaining,2,specimen_transfer:-1x0.05,beee58469efc390e,f3120f7372f25dfd,0,0.0,0,-0.05889744311571121,4,0.0010964353568851948,4,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,0,remaining,3,specimen_transfer:+1x0.1,5320dc19d3b8ec81,f3120f7372f25dfd,0,0.0,0,-0.062413159757852554,4,-0.0021928707137703896,4,0.10000000894069672
control,final,60,routing_persistent_hotspot_cluster1,0,remaining,4,specimen_transfer:-1x0.1,2e563137a7e37654,f3120f7372f25dfd,0,0.0,0,-0.05787738412618637,4,0.0021928707137703896,4,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,6,4,0,mdl2,06718b61e3f46d75,06718b61e3f46d75,0,0.0,3,-1.5483490228652954,3,0.0,3,0.0
control,final,60,routing_persistent_hotspot_cluster1,6,4,1,specimen_transfer:+1x0.05,c25379922d61431c,06718b61e3f46d75,0,1184603.3424310386,3,-1.54630708694458,3,0.0024176170118153095,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,6,4,2,specimen_transfer:-1x0.05,40b568be3ff95b7c,06718b61e3f46d75,0,-277241.48847156763,3,-1.550095558166504,3,-0.002417617244645953,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,6,4,3,specimen_transfer:+1x0.1,4cd0a6ba61ec5518,06718b61e3f46d75,0,1843803.9121707678,3,-1.5426316261291504,3,0.004835234489291906,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,6,4,4,specimen_transfer:-1x0.1,75cdbd8aa21b44d6,06718b61e3f46d75,0,243052.3102708757,3,-1.553610920906067,3,-0.004835234023630619,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,6,remaining,0,mdl2,06718b61e3f46d75,06718b61e3f46d75,0,0.0,0,-1.5483490228652954,3,0.0,3,0.0
control,final,60,routing_persistent_hotspot_cluster1,6,remaining,1,specimen_transfer:+1x0.05,c25379922d61431c,06718b61e3f46d75,0,-3226020.7428512573,0,-1.54630708694458,3,0.0024176170118153095,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,6,remaining,2,specimen_transfer:-1x0.05,40b568be3ff95b7c,06718b61e3f46d75,0,-4543505.9655947685,0,-1.550095558166504,3,-0.002417617244645953,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,6,remaining,3,specimen_transfer:+1x0.1,4cd0a6ba61ec5518,06718b61e3f46d75,0,-7240593.3448290825,0,-1.5426316261291504,3,0.004835234489291906,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,6,remaining,4,specimen_transfer:-1x0.1,75cdbd8aa21b44d6,06718b61e3f46d75,0,-8958140.119009972,0,-1.553610920906067,3,-0.004835234023630619,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,12,4,0,mdl2,d685d32f6c2e567a,d685d32f6c2e567a,0,0.0,3,-1.9902385473251343,3,0.0,3,0.0
control,final,60,routing_persistent_hotspot_cluster1,12,4,1,specimen_transfer:+1x0.05,363b5856c57c75a6,d685d32f6c2e567a,0,1989664.6847388744,3,-1.9873708486557007,3,0.0028488142415881157,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,12,4,2,specimen_transfer:-1x0.05,b20595646c0c939c,d685d32f6c2e567a,0,-1220240.761344254,3,-1.9932078123092651,3,-0.0028488142415881157,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,12,4,3,specimen_transfer:+1x0.1,258eaf1ba1cc0415,d685d32f6c2e567a,0,5623750.760056883,3,-1.985632061958313,3,0.005697628483176231,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,12,4,4,specimen_transfer:-1x0.1,9239e6834dda0be5,d685d32f6c2e567a,0,-406955.3659223318,3,-1.9955599308013916,3,-0.005697628017514944,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,12,remaining,0,mdl2,d685d32f6c2e567a,d685d32f6c2e567a,0,0.0,4,-1.9902385473251343,3,0.0,3,0.0
control,final,60,routing_persistent_hotspot_cluster1,12,remaining,1,specimen_transfer:+1x0.05,363b5856c57c75a6,d685d32f6c2e567a,0,1998011.123052597,4,-1.9873708486557007,3,0.0028488142415881157,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,12,remaining,2,specimen_transfer:-1x0.05,b20595646c0c939c,d685d32f6c2e567a,0,5454283.388300419,4,-1.9932078123092651,3,-0.0028488142415881157,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,12,remaining,3,specimen_transfer:+1x0.1,258eaf1ba1cc0415,d685d32f6c2e567a,0,2536538.5039014816,4,-1.985632061958313,3,0.005697628483176231,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,12,remaining,4,specimen_transfer:-1x0.1,9239e6834dda0be5,d685d32f6c2e567a,0,6922214.241900444,4,-1.9955599308013916,3,-0.005697628017514944,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,18,4,0,mdl2,8d645b30efef012f,8d645b30efef012f,0,0.0,3,-1.4471060037612915,1,0.0,3,0.0
control,final,60,routing_persistent_hotspot_cluster1,18,4,1,specimen_transfer:+1x0.05,667f54db89876634,8d645b30efef012f,0,2153224.403139323,3,-1.446478009223938,1,0.00048701209016144276,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,18,4,2,specimen_transfer:-1x0.05,0f03c118acfe7ce5,8d645b30efef012f,0,-1553769.3150782883,3,-1.447733759880066,1,-0.00048701209016144276,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,18,4,3,specimen_transfer:+1x0.1,71ca1d53abe427d7,8d645b30efef012f,0,3636309.1681914628,3,-1.4465395212173462,1,0.0009740241803228855,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,18,4,4,specimen_transfer:-1x0.1,1f56eb209ac9d3b1,8d645b30efef012f,0,-1648784.7193622887,3,-1.447180151939392,1,-0.0009740237146615982,3,0.10000000149011612
control,final,60,routing_persistent_hotspot_cluster1,18,remaining,0,mdl2,8d645b30efef012f,8d645b30efef012f,0,0.0,3,-1.4471060037612915,1,0.0,3,0.0
control,final,60,routing_persistent_hotspot_cluster1,18,remaining,1,specimen_transfer:+1x0.05,667f54db89876634,8d645b30efef012f,0,2886831.502090454,3,-1.446478009223938,1,0.00048701209016144276,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,18,remaining,2,specimen_transfer:-1x0.05,0f03c118acfe7ce5,8d645b30efef012f,0,1851728.0673270226,3,-1.447733759880066,1,-0.00048701209016144276,3,0.05000000074505806
control,final,60,routing_persistent_hotspot_cluster1,18,remaining,3,specimen_transfer:+1x0.1,71ca1d53abe427d7,8d645b30efef012f,0,5134376.361310959,3,-1.4465395212173462,1,0.0009740241803228855,3,0.10000000149011612
